[Instrument settings]
Instrument type = "CryoFMR-40"
DAQ serial number = "01EA6AD6"
SW version = "2.6.0.3"
AC Output = "0"
AC Field Frequency = "490.000000"
Hall.Sensor Range = "0"
Hall.ADC # Samples = "10"
Hall.ADC Rate = "100.000000"
FMR.RF Diode  = "RF Detector"
FMR.Coupling = "0"
FMR.Notch = "1"
FMR.Notch x2 = "1"
FMR.Bandpass = "1"
Signal.Signal fitting = "Derivated Lorentz."
SweepMode = "Field"
RF.Lvl.Comp = "FALSE"

[QD]
Instrument Type = "DynaCool"
IP Address = "127.0.0.1"
Drive.Mode = "Driven"
Drive.Approach = "Linear"
Drive.Rate = "500.000000"
Correction name = "No Correction"
[Sweep settings]
Frequency(GHz)	Field Saturation (Oe)	Field Start (Oe)	Field Stop (Oe)	Field Step (Oe)	Input gain	Output gain	Modul. Ampl.	FMR ADC # of Samples	FMR ADC Rate	Temp
6	10000	9000	0	10	x100	x100	0.3	100	1000	300
8	10000	9000	0	10	x100	x100	0.3	100	1000	300
10	10000	9000	0	10	x100	x100	0.3	100	1000	300
12	10000	9000	0	10	x100	x100	0.3	100	1000	300
14	10000	9000	0	10	x100	x100	0.3	100	1000	300
16	10000	9000	0	10	x100	x100	0.3	100	1000	300
18	10000	9000	0	10	x100	x100	0.3	100	1000	300
20	10000	9000	0	10	x100	x100	0.3	100	1000	300
22	10000	9000	0	10	x100	x100	0.3	100	1000	300

[Data]
Frequency	Field	I	Q	IQ	IQ fit	Aux	Temp
6.000000	6250.388672	0.032632	0.025922	0.000741	-0.000022	10.459843	300.626190
6.000000	6240.452148	0.035374	0.023775	0.001880	-0.000022	10.459935	300.624603
6.000000	6230.200684	0.031692	0.024761	-0.000682	-0.000022	10.459863	300.625977
6.000000	6220.159180	0.029775	0.024393	-0.002494	-0.000023	10.459843	300.625397
6.000000	6210.199219	0.033368	0.025609	0.001184	-0.000023	10.459718	300.627960
6.000000	6200.227539	0.032875	0.027362	0.001717	-0.000023	10.459659	300.626587
6.000000	6190.407227	0.030610	0.026392	-0.000713	-0.000023	10.459810	300.626190
6.000000	6180.400879	0.032862	0.027151	0.001589	-0.000023	10.459846	300.626190
6.000000	6170.405762	0.034029	0.024409	0.001083	-0.000023	10.459761	300.625397
6.000000	6160.422852	0.029729	0.021316	-0.004210	-0.000023	10.459856	300.626587
6.000000	6150.450684	0.036741	0.024814	0.003578	-0.000023	10.459790	300.625183
6.000000	6140.374512	0.031126	0.026589	-0.000181	-0.000023	10.459780	300.626770
6.000000	6130.379395	0.032605	0.023643	-0.000535	-0.000023	10.459780	300.626770
6.000000	6120.454590	0.032392	0.020688	-0.002318	-0.000024	10.459823	300.628174
6.000000	6110.424805	0.032582	0.024801	0.000069	-0.000024	10.459846	300.626190
6.000000	6100.464355	0.036590	0.022223	0.002039	-0.000024	10.459715	300.627563
6.000000	6090.306641	0.035798	0.020731	0.000562	-0.000024	10.459728	300.626190
6.000000	6080.323242	0.031054	0.022253	-0.002601	-0.000024	10.459616	300.626770
6.000000	6070.398437	0.032760	0.019396	-0.002717	-0.000024	10.459827	300.626984
6.000000	6060.379883	0.025534	0.020727	-0.008070	-0.000024	10.459596	300.626190
6.000000	6050.361816	0.033345	0.019330	-0.002264	-0.000024	10.459823	300.627167
6.000000	6040.413574	0.030942	0.022996	-0.002299	-0.000024	10.459767	300.627380
6.000000	6030.372070	0.030824	0.020205	-0.003912	-0.000025	10.459784	300.626770
6.000000	6020.399902	0.030462	0.026165	-0.000987	-0.000025	10.459725	300.625397
6.000000	6010.416992	0.033174	0.026260	0.001342	-0.000025	10.459823	300.626190
6.000000	6000.433594	0.029676	0.021191	-0.004347	-0.000025	10.459695	300.626587
6.000000	5990.322266	0.033191	0.025711	0.001055	-0.000025	10.459787	300.626190
6.000000	5980.327148	0.035423	0.022450	0.001162	-0.000025	10.459833	300.626770
6.000000	5970.332520	0.032017	0.029315	0.002018	-0.000025	10.459836	300.625580
6.000000	5960.337402	0.037843	0.024291	0.004190	-0.000025	10.459583	300.626587
6.000000	5950.365723	0.038711	0.023272	0.004366	-0.000026	10.459682	300.626984
6.000000	5940.370605	0.036781	0.026537	0.004512	-0.000026	10.459669	300.625793
6.000000	5930.457520	0.033973	0.025402	0.001536	-0.000026	10.459633	300.626587
6.000000	5920.183105	0.030100	0.019965	-0.004668	-0.000026	10.459754	300.627563
6.000000	5910.199707	0.033592	0.020931	-0.001211	-0.000026	10.459586	300.627167
6.000000	5900.356445	0.032803	0.021789	-0.001411	-0.000026	10.459797	300.626770
6.000000	5890.337891	0.032142	0.023601	-0.000986	-0.000026	10.459744	300.627380
6.000000	5880.389648	0.036761	0.021010	0.001490	-0.000026	10.459715	300.625793
6.000000	5870.394531	0.028493	0.020747	-0.005602	-0.000027	10.459662	300.626190
6.000000	5860.353027	0.035219	0.029657	0.004877	-0.000027	10.459685	300.626770
6.000000	5850.498047	0.031619	0.029351	0.001685	-0.000027	10.459702	300.628174
6.000000	5840.479492	0.032316	0.020320	-0.002626	-0.000027	10.459626	300.629364
6.000000	5830.216797	0.034680	0.020635	-0.000470	-0.000027	10.459695	300.627960
6.000000	5820.222168	0.032142	0.024245	-0.000648	-0.000027	10.459800	300.626984
6.000000	5810.378418	0.032832	0.019488	-0.002647	-0.000027	10.459606	300.626190
6.000000	5800.395508	0.031133	0.025090	-0.001041	-0.000027	10.459692	300.626587
6.000000	5790.400391	0.027871	0.026589	-0.002971	-0.000028	10.459731	300.625397
6.000000	5780.370117	0.032836	0.024797	0.000228	-0.000028	10.459682	300.626190
6.000000	5770.433594	0.039644	0.026205	0.006711	-0.000028	10.459662	300.626190
6.000000	5760.473633	0.029380	0.024400	-0.002894	-0.000028	10.459794	300.626190
6.000000	5750.152344	0.032563	0.026951	0.001161	-0.000028	10.459665	300.625793
6.000000	5740.180664	0.033125	0.027040	0.001680	-0.000028	10.459563	300.626190
6.000000	5730.162598	0.031905	0.025097	-0.000399	-0.000028	10.459557	300.627563
6.000000	5720.447266	0.033145	0.025636	0.000933	-0.000029	10.459619	300.627380
6.000000	5710.277832	0.032260	0.022762	-0.001369	-0.000029	10.459560	300.625580
6.000000	5700.294434	0.031346	0.027497	0.000427	-0.000029	10.459583	300.627563
6.000000	5690.299316	0.031287	0.024130	-0.001449	-0.000029	10.459744	300.627167
6.000000	5680.339355	0.029795	0.023052	-0.003289	-0.000029	10.459636	300.628174
6.000000	5670.355957	0.034463	0.025826	0.002136	-0.000029	10.459478	300.628754
6.000000	5660.419434	0.031070	0.023538	-0.001957	-0.000029	10.459659	300.627563
6.000000	5650.424316	0.025961	0.027963	-0.003854	-0.000030	10.459600	300.626587
6.000000	5640.440918	0.033921	0.020422	-0.001254	-0.000030	10.459748	300.627563
6.000000	5630.411621	0.034670	0.024252	0.001450	-0.000030	10.459606	300.627167
6.000000	5620.439453	0.031198	0.026405	-0.000302	-0.000030	10.459462	300.627563
6.000000	5610.292969	0.032924	0.022065	-0.001205	-0.000030	10.459439	300.627960
6.000000	5600.274902	0.031254	0.026336	-0.000295	-0.000030	10.459626	300.626984
6.000000	5590.303223	0.030400	0.023571	-0.002514	-0.000030	10.459656	300.627563
6.000000	5580.320312	0.032832	0.025655	0.000659	-0.000031	10.459600	300.626770
6.000000	5570.336914	0.034769	0.026445	0.002712	-0.000031	10.459478	300.627167
6.000000	5560.376465	0.030094	0.025810	-0.001562	-0.000031	10.459623	300.627960
6.000000	5550.370117	0.028591	0.022003	-0.004889	-0.000031	10.459639	300.627563
6.000000	5540.352051	0.034933	0.019031	-0.001172	-0.000031	10.459586	300.626770
6.000000	5530.403809	0.031001	0.028598	0.000707	-0.000031	10.459455	300.626587
6.000000	5520.280273	0.034785	0.025129	0.002006	-0.000032	10.459534	300.626770
6.000000	5510.273926	0.033976	0.020616	-0.001122	-0.000032	10.459386	300.626587
6.000000	5500.267578	0.033253	0.024712	0.000489	-0.000032	10.459494	300.625580
6.000000	5490.295898	0.032293	0.019626	-0.003076	-0.000032	10.459393	300.625977
6.000000	5480.324219	0.033460	0.023765	0.000146	-0.000032	10.459327	300.626587
6.000000	5470.352539	0.028387	0.025836	-0.002996	-0.000032	10.459455	300.626984
6.000000	5460.357422	0.035617	0.025711	0.003010	-0.000033	10.459517	300.628174
6.000000	5450.374512	0.032079	0.022506	-0.001701	-0.000033	10.459508	300.627167
6.000000	5440.391113	0.032901	0.023351	-0.000554	-0.000033	10.459419	300.628174
6.000000	5430.407715	0.035065	0.022825	0.000977	-0.000033	10.459432	300.626984
6.000000	5420.249512	0.028821	0.023223	-0.004056	-0.000033	10.459504	300.627960
6.000000	5410.278320	0.026208	0.025310	-0.005122	-0.000033	10.459623	300.626587
6.000000	5400.294922	0.036330	0.024682	0.003043	-0.000034	10.459458	300.626587
6.000000	5390.323242	0.028144	0.020507	-0.006101	-0.000034	10.459432	300.626770
6.000000	5380.339844	0.032333	0.017275	-0.004334	-0.000034	10.459373	300.627960
6.000000	5370.298340	0.031695	0.023719	-0.001380	-0.000034	10.459327	300.626770
6.000000	5360.291504	0.029982	0.024222	-0.002548	-0.000034	10.459327	300.627167
6.000000	5350.366699	0.030442	0.020888	-0.003970	-0.000035	10.459340	300.626770
6.000000	5340.406738	0.029864	0.022493	-0.003588	-0.000035	10.459393	300.627380
6.000000	5330.399902	0.036981	0.024294	0.003369	-0.000035	10.459307	300.626984
6.000000	5320.253418	0.028124	0.024242	-0.004105	-0.000035	10.459376	300.625580
6.000000	5310.282227	0.034624	0.023052	0.000711	-0.000035	10.459399	300.627563
6.000000	5300.275879	0.033371	0.021510	-0.001179	-0.000036	10.459360	300.626190
6.000000	5290.280762	0.033128	0.024735	0.000363	-0.000036	10.459396	300.627380
6.000000	5280.262207	0.037593	0.026214	0.004915	-0.000036	10.459297	300.627563
6.000000	5270.302246	0.031626	0.027013	0.000332	-0.000036	10.459337	300.627563
6.000000	5260.307617	0.029745	0.024212	-0.002768	-0.000036	10.459284	300.627380
6.000000	5250.289551	0.029088	0.024679	-0.003069	-0.000037	10.459363	300.628967
6.000000	5240.352539	0.032001	0.024133	-0.000919	-0.000037	10.459330	300.627563
6.000000	5230.217773	0.029647	0.025320	-0.002255	-0.000037	10.459402	300.627563
6.000000	5220.199707	0.029689	0.025511	-0.002118	-0.000037	10.459416	300.627960
6.000000	5210.192871	0.028213	0.028769	-0.001594	-0.000037	10.459297	300.627563
6.000000	5200.244629	0.033385	0.019689	-0.002171	-0.000038	10.459281	300.627960
6.000000	5190.261230	0.029479	0.026471	-0.001779	-0.000038	10.459330	300.628174
6.000000	5180.301270	0.030870	0.024268	-0.001806	-0.000038	10.459261	300.626770
6.000000	5170.248047	0.036955	0.023476	0.002877	-0.000038	10.459258	300.628754
6.000000	5160.322754	0.030363	0.026678	-0.000928	-0.000038	10.459106	300.627380
6.000000	5150.351562	0.032803	0.019212	-0.002926	-0.000039	10.459379	300.627380
6.000000	5140.321289	0.029456	0.021401	-0.004554	-0.000039	10.459287	300.627563
6.000000	5130.233398	0.029486	0.026803	-0.001603	-0.000039	10.459231	300.627960
6.000000	5120.215332	0.031958	0.023578	-0.001275	-0.000039	10.459241	300.628174
6.000000	5110.220215	0.030492	0.022355	-0.003171	-0.000040	10.459153	300.627960
6.000000	5100.225098	0.029206	0.021539	-0.004695	-0.000040	10.459222	300.629150
6.000000	5090.230469	0.033381	0.026280	0.001381	-0.000040	10.459248	300.628754
6.000000	5080.375488	0.035088	0.026504	0.002935	-0.000040	10.459179	300.628967
6.000000	5070.438477	0.036846	0.026671	0.004502	-0.000040	10.459235	300.627563
6.000000	5060.408691	0.038484	0.027559	0.006358	-0.000041	10.459202	300.626984
6.000000	5050.437012	0.036021	0.025639	0.003246	-0.000041	10.459130	300.627960
6.000000	5040.150879	0.033874	0.018295	-0.002540	-0.000041	10.459258	300.627167
6.000000	5030.354004	0.032520	0.023252	-0.000993	-0.000041	10.459153	300.627563
6.000000	5020.358887	0.031169	0.028983	0.000976	-0.000042	10.459146	300.628174
6.000000	5010.387207	0.038691	0.024018	0.004605	-0.000042	10.459179	300.626770
6.000000	5000.427246	0.032313	0.025468	0.000029	-0.000042	10.459047	300.626587
6.000000	4990.409180	0.039976	0.028604	0.008168	-0.000042	10.459136	300.627167
6.000000	4980.425781	0.041360	0.029975	0.010072	-0.000043	10.459103	300.625183
6.000000	4970.431152	0.047561	0.024216	0.012160	-0.000043	10.459189	300.625580
6.000000	4960.412598	0.039240	0.030166	0.008391	-0.000043	10.459123	300.625977
6.000000	4950.452637	0.039204	0.030597	0.008592	-0.000043	10.459179	300.625580
6.000000	4940.329590	0.038382	0.028318	0.006665	-0.000044	10.459176	300.627563
6.000000	4930.276367	0.040709	0.030597	0.009854	-0.000044	10.459028	300.628174
6.000000	4920.351562	0.042978	0.031047	0.012003	-0.000044	10.459057	300.628174
6.000000	4910.391602	0.046752	0.031208	0.015261	-0.000045	10.459143	300.627167
6.000000	4900.396484	0.044201	0.036255	0.015850	-0.000045	10.459090	300.628174
6.000000	4890.389648	0.044033	0.037991	0.016648	-0.000045	10.459291	300.628174
6.000000	4880.418457	0.043826	0.034874	0.014784	-0.000045	10.459103	300.628174
6.000000	4870.341797	0.052292	0.032882	0.020817	-0.000046	10.459106	300.627960
6.000000	4860.405273	0.049057	0.032264	0.017761	-0.000046	10.459024	300.627563
6.000000	4850.386719	0.049813	0.029768	0.017043	-0.000046	10.459074	300.626984
6.000000	4840.263672	0.052052	0.036741	0.022702	-0.000046	10.459136	300.628754
6.000000	4830.291992	0.050539	0.037839	0.022025	-0.000047	10.459106	300.627167
6.000000	4820.309082	0.055112	0.037514	0.025690	-0.000047	10.459176	300.628174
6.000000	4810.302246	0.053866	0.040351	0.026179	-0.000047	10.459133	300.628174
6.000000	4800.342285	0.054636	0.037790	0.025436	-0.000048	10.459097	300.628754
6.000000	4790.370605	0.069739	0.037412	0.037922	-0.000048	10.459011	300.628174
6.000000	4780.352539	0.065705	0.044802	0.038536	-0.000048	10.459044	300.628174
6.000000	4770.357422	0.076600	0.055790	0.053645	-0.000049	10.459090	300.628754
6.000000	4760.374023	0.087890	0.066754	0.069074	-0.000049	10.459126	300.628174
6.000000	4750.215820	0.123169	0.077777	0.104695	-0.000049	10.458995	300.627380
6.000000	4740.232910	0.148908	0.107116	0.142225	-0.000049	10.459179	300.628967
6.000000	4730.238281	0.178969	0.120470	0.174725	-0.000050	10.458929	300.628174
6.000000	4720.277832	0.161177	0.102171	0.149853	-0.000050	10.459093	300.628174
6.000000	4710.282715	0.049043	0.037912	0.020788	-0.000050	10.459090	300.628174
6.000000	4700.276367	-0.124788	-0.078943	-0.188633	-0.000051	10.458998	300.628754
6.000000	4690.328125	-0.165824	-0.101072	-0.235114	-0.000051	10.459018	300.627563
6.000000	4680.344727	-0.120393	-0.076993	-0.183886	-0.000051	10.459031	300.626587
6.000000	4670.349609	-0.071335	-0.039860	-0.122534	-0.000052	10.459248	300.627563
6.000000	4660.366211	-0.032265	-0.018566	-0.078161	-0.000052	10.458968	300.627563
6.000000	4650.231934	-0.013329	-0.003341	-0.053997	-0.000052	10.459139	300.628174
6.000000	4640.271973	0.003615	0.007196	-0.034048	-0.000053	10.458972	300.628571
6.000000	4630.276855	0.011903	0.006610	-0.027402	-0.000053	10.459100	300.628174
6.000000	4620.293945	0.020353	0.020576	-0.012733	-0.000053	10.459024	300.627563
6.000000	4610.229004	0.018919	0.015484	-0.016700	-0.000054	10.459034	300.628174
6.000000	4600.268555	0.015970	0.020764	-0.016318	-0.000054	10.458985	300.626770
6.000000	4590.332031	0.028782	0.020208	-0.005854	-0.000055	10.459054	300.627380
6.000000	4580.383789	0.028286	0.020422	-0.006157	-0.000055	10.459067	300.626984
6.000000	4570.388672	0.027618	0.024899	-0.004292	-0.000055	10.458995	300.627380
6.000000	4560.358887	0.029850	0.019876	-0.005140	-0.000056	10.459093	300.627563
6.000000	4550.201172	0.032868	0.021030	-0.001980	-0.000056	10.459014	300.626770
6.000000	4540.252441	0.031629	0.023818	-0.001513	-0.000056	10.459093	300.627563
6.000000	4530.234375	0.028805	0.024137	-0.003715	-0.000057	10.458949	300.628174
6.000000	4520.239258	0.030725	0.017778	-0.005549	-0.000057	10.459037	300.627563
6.000000	4510.267578	0.030288	0.018064	-0.005763	-0.000058	10.458922	300.627563
6.000000	4500.319336	0.033046	0.023558	-0.000469	-0.000058	10.459037	300.628174
6.000000	4490.312988	0.029456	0.021112	-0.004813	-0.000058	10.458949	300.627563
6.000000	4480.306152	0.032648	0.024331	-0.000388	-0.000059	10.458975	300.626190
6.000000	4470.346191	0.028072	0.023288	-0.004800	-0.000059	10.458985	300.626770
6.000000	4460.188477	0.030284	0.026428	-0.001240	-0.000060	10.458995	300.627167
6.000000	4450.205078	0.034894	0.026320	0.002573	-0.000060	10.458870	300.629150
6.000000	4440.221680	0.032559	0.024633	-0.000305	-0.000060	10.458876	300.627563
6.000000	4430.191895	0.035058	0.025843	0.002449	-0.000061	10.458991	300.627563
6.000000	4420.208496	0.033602	0.024216	0.000342	-0.000061	10.458843	300.627563
6.000000	4410.236816	0.030386	0.026694	-0.001018	-0.000062	10.459080	300.628571
6.000000	4400.195312	0.033556	0.023285	-0.000204	-0.000062	10.458916	300.628967
6.000000	4390.247070	0.028480	0.025879	-0.003066	-0.000063	10.458909	300.628174
6.000000	4380.275391	0.033062	0.023305	-0.000611	-0.000063	10.458949	300.627563
6.000000	4370.291992	0.029699	0.019136	-0.005699	-0.000064	10.458890	300.627563
6.000000	4360.145508	0.029827	0.020606	-0.004796	-0.000064	10.459014	300.627563
6.000000	4350.174316	0.027046	0.022486	-0.006116	-0.000064	10.458939	300.626190
6.000000	4340.179199	0.036038	0.025103	0.002858	-0.000065	10.458890	300.628174
6.000000	4330.195801	0.023637	0.022979	-0.008717	-0.000065	10.459008	300.627563
6.000000	4320.201172	0.030534	0.024370	-0.002168	-0.000066	10.458899	300.628174
6.000000	4310.229004	0.028246	0.024268	-0.004148	-0.000066	10.458952	300.628174
6.000000	4300.234375	0.034466	0.024117	0.000996	-0.000067	10.458837	300.626770
6.000000	4290.239258	0.032195	0.022644	-0.001713	-0.000067	10.458876	300.628174
6.000000	4280.302734	0.034019	0.022411	-0.000308	-0.000068	10.458876	300.628754
6.000000	4270.307617	0.027280	0.016237	-0.009319	-0.000068	10.458820	300.628754
6.000000	4260.184570	0.028789	0.024843	-0.003388	-0.000069	10.458896	300.628754
6.000000	4250.154785	0.035528	0.025721	0.002750	-0.000069	10.458784	300.628174
6.000000	4240.171387	0.037221	0.025458	0.004029	-0.000070	10.458745	300.628174
6.000000	4230.281738	0.035508	0.026267	0.003026	-0.000070	10.458886	300.628174
6.000000	4220.298340	0.031475	0.027549	0.000329	-0.000071	10.458807	300.627563
6.000000	4210.291504	0.030406	0.025346	-0.001764	-0.000071	10.458886	300.627563
6.000000	4200.354980	0.028295	0.026313	-0.003015	-0.000072	10.458824	300.626587
6.000000	4190.325195	0.029601	0.029597	-0.000140	-0.000072	10.459021	300.626770
6.000000	4180.388184	0.032145	0.026642	0.000395	-0.000073	10.458873	300.628174
6.000000	4170.229980	0.029604	0.022910	-0.003765	-0.000074	10.458801	300.626587
6.000000	4160.235352	0.031991	0.022861	-0.001787	-0.000074	10.458682	300.626984
6.000000	4150.251953	0.026997	0.025748	-0.004421	-0.000075	10.458873	300.627960
6.000000	4140.245117	0.034335	0.023338	0.000438	-0.000075	10.458712	300.627167
6.000000	4130.262207	0.032671	0.024038	-0.000582	-0.000076	10.458738	300.627563
6.000000	4120.255371	0.033536	0.026372	0.001408	-0.000076	10.458850	300.626587
6.000000	4110.307129	0.031336	0.019363	-0.004241	-0.000077	10.458797	300.628754
6.000000	4100.312012	0.038543	0.021510	0.002977	-0.000078	10.458824	300.628174
6.000000	4090.305664	0.032550	0.028746	0.001861	-0.000078	10.458748	300.628174
6.000000	4080.310791	0.031350	0.028529	0.000733	-0.000079	10.458807	300.628571
6.000000	4070.222412	0.033917	0.028207	0.002715	-0.000080	10.458784	300.627380
6.000000	4060.239258	0.027309	0.023075	-0.005621	-0.000080	10.458817	300.626770
6.000000	4050.220947	0.030919	0.020244	-0.004124	-0.000081	10.458896	300.627563
6.000000	4040.295898	0.033473	0.022799	-0.000594	-0.000081	10.458850	300.628174
6.000000	4030.289307	0.028966	0.026819	-0.002204	-0.000082	10.458975	300.628174
6.000000	4020.224609	0.032070	0.022749	-0.001804	-0.000083	10.458896	300.627563
6.000000	4010.276367	0.029673	0.023012	-0.003677	-0.000083	10.458804	300.627563
6.000000	4000.292969	0.033717	0.022963	-0.000307	-0.000084	10.458732	300.626190
6.000000	3990.286621	0.032451	0.020543	-0.002683	-0.000085	10.458834	300.627960
6.000000	3980.338135	0.029035	0.024488	-0.003417	-0.000085	10.458801	300.627380
6.000000	3970.156494	0.035568	0.025248	0.002482	-0.000086	10.458873	300.628754
6.000000	3960.208252	0.035916	0.022075	0.001054	-0.000087	10.458738	300.629761
6.000000	3950.190186	0.030899	0.027654	-0.000140	-0.000088	10.458824	300.628174
6.000000	3940.206787	0.030169	0.024738	-0.002335	-0.000088	10.458794	300.628174
6.000000	3930.223633	0.027944	0.024383	-0.004400	-0.000089	10.458860	300.627960
6.000000	3920.263672	0.034091	0.025771	0.001517	-0.000090	10.458893	300.628754
6.000000	3910.291992	0.031997	0.022877	-0.001812	-0.000091	10.458827	300.629364
6.000000	3900.273682	0.030386	0.026888	-0.000994	-0.000091	10.458811	300.629150
6.000000	3890.243652	0.028174	0.023088	-0.004915	-0.000092	10.458926	300.627960
6.000000	3880.143799	0.032757	0.028437	0.001834	-0.000093	10.458778	300.626984
6.000000	3870.148926	0.037396	0.026011	0.004416	-0.000094	10.458725	300.627563
6.000000	3860.189209	0.033483	0.024245	0.000170	-0.000094	10.458909	300.626770
6.000000	3850.171143	0.029633	0.024610	-0.002869	-0.000095	10.458876	300.628174
6.000000	3840.199219	0.027049	0.022858	-0.005992	-0.000096	10.458834	300.628754
6.000000	3830.274170	0.028411	0.021809	-0.005418	-0.000097	10.458811	300.626984
6.000000	3820.244385	0.036501	0.023242	0.002156	-0.000098	10.458936	300.627167
6.000000	3810.226074	0.029288	0.018890	-0.006266	-0.000099	10.458768	300.626770
6.000000	3800.230957	0.034295	0.022851	0.000087	-0.000099	10.458751	300.627563
6.000000	3790.271240	0.029749	0.023035	-0.003635	-0.000100	10.458916	300.627380
6.000000	3780.136719	0.027664	0.017657	-0.008304	-0.000101	10.458751	300.628174
6.000000	3770.164795	0.027552	0.023966	-0.004980	-0.000102	10.458607	300.627960
6.000000	3760.181396	0.034463	0.025524	0.001671	-0.000103	10.458913	300.628967
6.000000	3750.175049	0.029657	0.021464	-0.004571	-0.000104	10.458847	300.626984
6.000000	3740.215088	0.028871	0.023854	-0.003937	-0.000105	10.458646	300.626190
6.000000	3730.231689	0.035758	0.022118	0.000908	-0.000106	10.458755	300.626587
6.000000	3720.190186	0.030876	0.022759	-0.002849	-0.000107	10.458774	300.627563
6.000000	3710.230225	0.026622	0.024485	-0.005490	-0.000108	10.458732	300.628174
6.000000	3700.270020	0.036265	0.024584	0.002666	-0.000109	10.458988	300.627167
6.000000	3690.146973	0.036429	0.022644	0.001751	-0.000110	10.458692	300.626587
6.000000	3680.198730	0.032165	0.021987	-0.002191	-0.000111	10.458863	300.626770
6.000000	3670.180420	0.029528	0.018883	-0.006090	-0.000112	10.458850	300.628174
6.000000	3660.162354	0.030288	0.019251	-0.005254	-0.000113	10.458742	300.626770
6.000000	3650.144043	0.033644	0.022069	-0.000907	-0.000114	10.458600	300.627960
6.000000	3640.218994	0.031724	0.023308	-0.001851	-0.000115	10.458722	300.625580
6.000000	3630.224121	0.032513	0.022894	-0.001414	-0.000116	10.458630	300.626587
6.000000	3620.264160	0.029012	0.024728	-0.003364	-0.000117	10.458840	300.627380
6.000000	3610.245850	0.035022	0.020757	-0.000467	-0.000118	10.458656	300.626770
6.000000	3600.262451	0.029920	0.021638	-0.004279	-0.000119	10.458742	300.626587
6.000000	3590.150879	0.024666	0.025508	-0.006599	-0.000120	10.458577	300.626587
6.000000	3580.074707	0.035097	0.022703	0.000647	-0.000121	10.458847	300.626587
6.000000	3570.056641	0.036005	0.019781	-0.000176	-0.000123	10.458834	300.626770
6.000000	3560.119873	0.032356	0.025113	-0.000355	-0.000124	10.458643	300.626770
6.000000	3550.101318	0.035755	0.022171	0.000906	-0.000125	10.458590	300.628754
6.000000	3540.153076	0.032047	0.022631	-0.001963	-0.000126	10.458738	300.626770
6.000000	3530.158203	0.031869	0.020852	-0.003078	-0.000127	10.458725	300.627167
6.000000	3520.198242	0.030896	0.023716	-0.002345	-0.000129	10.458765	300.626587
6.000000	3510.226562	0.031507	0.027049	-0.000026	-0.000130	10.458715	300.626587
6.000000	3500.208496	0.032412	0.022749	-0.001598	-0.000131	10.458673	300.626587
6.000000	3490.096924	0.030038	0.020948	-0.004571	-0.000132	10.458673	300.625977
6.000000	3480.102051	0.038000	0.022197	0.002796	-0.000134	10.458732	300.626190
6.000000	3470.107178	0.025741	0.023331	-0.006894	-0.000135	10.458765	300.626587
6.000000	3460.135254	0.031379	0.022292	-0.002720	-0.000136	10.458673	300.626984
6.000000	3450.128906	0.032020	0.020389	-0.003214	-0.000138	10.458643	300.625793
6.000000	3440.156982	0.027263	0.023035	-0.005779	-0.000139	10.458597	300.626190
6.000000	3430.185547	0.032010	0.022503	-0.002080	-0.000141	10.458725	300.626190
